-0.1600384;-0.09308174;-0.07611714;3.867174;16.75424;-31.3993
-0.3168118;-0.3475899;-0.07291789;2.309622;19.72563;-29.9369
-0.2315784;-0.3730684;-0.05625901;2.168024;20.71609;-29.49818
-0.4587907;-0.5092731;-0.1409835;2.168028;19.58415;-29.49818
-0.6079416;-0.6834396;-0.09404181;2.592813;20.29163;-29.05947
-0.02526195;0.06225512;0.09629511;1.955633;19.79639;-29.42506
0.1214889;0.2180716;0.07070693;1.601641;19.72565;-29.79066
-0.03782142;-0.00449222;0.01826156;1.318449;20.57462;-29.64442
0.005542038;0.02545423;0.03665575;2.45122;20.00862;-29.79066
-0.02589392;-0.0009741843;0.01929167;1.955633;20.22084;-29.86378
0.02593466;0.06192143;0.009145828;1.814035;20.64532;-28.98635
0.08607283;0.04414616;6.844324e-05;1.318449;20.00859;-30.22938
-0.001817874;-0.02799648;-0.01893481;2.097231;19.79633;-30.59498
0.01626073;-0.01603223;-0.009691243;1.743242;20.43306;-30.37562
-0.03979668;-0.02386299;-0.02554824;1.884832;20.71605;-30.08314
0.01229608;-0.0342597;-0.02148851;1.601641;20.99904;-29.9369
0.05690589;0.06519552;0.01585113;2.026426;20.99904;-30.22938
0.01687858;0.004627509;0.01755076;1.389246;21.49428;-30.3025
-0.03271347;-0.05458095;0.01108168;1.814039;20.64529;-30.59498
-0.04292243;-0.02762177;0.0171409;1.318449;20.15007;-31.83801
0.03730556;-0.03948669;-0.006413158;1.176855;20.15007;-31.69178
0.0256995;0.007157778;-0.044168;0.6812687;19.51334;-31.32618
0.02850035;0.06306392;0.02451333;0.8228664;20.50381;-30.74121
0.4634585;1.524222;-0.03786482;1.460047;21.14053;-31.54553
1.185963;4.729562;0.06678702;7.690271;18.87663;-31.25306
4.839369;11.40993;0.9072554;21.0003;15.76373;-25.25725
3.264653;14.36417;1.405479;29.00047;8.193802;3.18629
1.478972;4.456907;-0.5151853;11.44256;12.58014;28.33944
0.40864;0.6190473;-0.02894963;7.831873;15.48074;29.14375
-1.423905;-4.707914;0.157849;18.30998;11.6604;22.12427
-3.308853;-10.78034;-0.3667487;30.91202;7.415573;-0.3965702
-2.230359;-6.054052;-1.184716;28.00929;9.04277;-18.7496
-1.330429;-4.850084;-0.4049283;19.01795;12.93387;-28.32827
0.2955595;-2.259884;0.1369041;0.04407692;18.59366;-32.86168
0.3809135;0.6200718;0.1384529;-6.115347;20.22084;-31.61865
0.07855127;0.3295334;0.1139263;-5.973753;20.36232;-31.61865
0.1432163;0.2544824;0.05621134;-6.115347;20.64532;-32.05737
-0.1314957;0.06982675;0.03015045;-5.336569;20.57458;-31.25305
-0.03290389;0.09926187;0.002806972;-5.548965;20.92831;-31.0337
0.004226703;0.06350334;-0.02374261;-5.619766;20.85757;-31.10682
-0.001550759;0.01482688;-0.05092097;-5.053379;21.56502;-30.6681
0.03140533;0.09352595;0.03158722;-4.770185;20.85754;-30.37562
0.0197255;0.06697451;-0.02157507;-4.840986;21.63577;-30.74121
0.01198183;0.02188719;-0.01792441;-4.699392;22.06027;-31.32618
0.07750731;0.1395997;-0.04245931;-4.486998;21.98953;-30.6681
0.02921727;0.04602395;0.005547365;-3.566622;22.06029;-30.59498
0.007738081;-0.04128486;-0.09961954;-3.92061;21.98955;-30.52186
-0.06708582;0.09838197;0.02339161;-3.920614;21.98955;-30.96058
0.5830554;2.112926;-0.1969264;-2.504654;21.28207;-31.98425
1.707611;6.278985;0.7259548;6.132704;19.86713;-32.27673
6.009151;16.0841;2.739447;28.92966;9.82103;-10.9258
4.005858;8.203558;-0.3936807;15.90283;9.679535;25.04905
1.281749;0.5108561;0.415785;3.442373;16.3298;28.99751
-0.6031008;-1.002132;-0.08821321;2.734392;20.00865;28.5588
-1.215254;-1.875001;-0.098105;9.247808;16.89577;26.3652
-3.604288;-11.21759;-0.7361276;21.00028;10.52852;18.907
